WEIGHT: 297936.428939, 330545.926947 
THETA: 2

Ground Function:
TF
+1
+10 +10

Arguments: threshold winnow ground_file.txt sphere 5000 2500 0.2

Training Updates: 313
([1.8576551796963743, 0.7325009071852975, 2], [0.8934827316937964, -0.44909754860719436, 1])
([131.23425035628247, 52.68895930135859, 2], [-0.6976146826144992, 0.7164731359937171, 0])
([85.43349821510736, 90.79912390437826, 2], [-0.6192705306722476, 0.7851776931630908, 1])
([137.1889391739484, 54.737580498962394, 2], [-0.6832904070200269, 0.730146711061829, 0])
([104.59289400786, 103.58628569846206, 2], [0.39137933035993777, -0.9202294386548425, 0])
([62.528541760721815, 164.83397207490538, 2], [0.7421980614846113, -0.670180600680507, 0])
([103.28193093742125, 102.1872212594207, 2], [-0.7240011009296465, 0.689798815490908, 0])
([163.36869756313214, 60.76481848637062, 2], [-0.6615437024763334, 0.7499066139953058, 0])
([114.56273892368617, 110.21322803103948, 2], [0.5119936912637707, -0.8589892083758087, 0])
([68.8148351062031, 176.2946691751424, 2], [0.7353463696966454, -0.677691461193045, 0])
([111.51255170866756, 107.2032885504095, 2], [-0.6964145873230498, 0.7176396885371281, 0])
([66.79248230618377, 170.94856632624203, 2], [0.7394484698700685, -0.6732131611954822, 0])
([113.30025945284963, 109.16032900566859, 2], [-0.7623935275693341, 0.6471136755782456, 0])
([68.45833049611791, 175.71551186730545, 2], [0.7268531502108978, -0.6867929076719517, 0])
([126.65903253723236, 127.69717504777086, 2], [-0.8876519501257989, 0.4605149459440664, 0])
([76.15060359436278, 204.4646824022026, 2], [0.7340225876493782, -0.6791250553620525, 0])
([129.68316139697447, 131.1736847084431, 2], [0.7680637890646617, -0.6403733410500745, 1])
([206.70472897881544, 78.53752890389612, 2], [-0.6725802288308657, 0.7400242129726705, 0])
([125.29611221508961, 126.84857784658625, 2], [0.722229744740463, -0.6916532337899721, 0])
([202.86335940854894, 77.07093209497087, 2], [-0.6951666629370019, 0.718848600708823, 0])
([130.15205318005385, 131.2552507127018, 2], [-0.6403102424469955, 0.7681163931446001, 1])
([78.23774760239449, 210.12416140049928, 2], [0.7342613287354255, -0.6788669244584592, 0])
([133.1981936135878, 134.7568027875342, 2], [-0.7676377751774571, 0.6408839568288505, 0])
([214.8429659958773, 81.57904450543407, 2], [-0.6897080265183834, 0.7240875901133211, 0])
([143.8503248768109, 143.57464916099272, 2], [0.5787140644285662, -0.8155305215824661, 0])
([232.5315227510163, 87.0989248576424, 2], [-0.6928578267278878, 0.7210742208274459, 0])
([141.0119759438127, 140.7395746875092, 2], [0.7216086122066145, -0.6923012428049251, 0])
([83.94551702768833, 222.90005601187787, 2], [0.7482925062616089, -0.663368920791983, 0])
([145.77760541554093, 146.55287402500977, 2], [0.7962439200353898, -0.6049757183612212, 1])
([237.1608991586656, 89.46157150701018, 2], [-0.7020970639936617, 0.7120812543042263, 0])
([155.74749996315546, 155.21882940761438, 2], [-0.6066571661062399, 0.7949635732610306, 1])
([245.3148351509093, 91.95779175859383, 2], [-0.6554254764668046, 0.7552598524999606, 0])
([157.32638540897463, 156.55721021095982, 2], [0.6408738346925309, -0.7676462258140077, 0])
([95.3475162917021, 252.81249826841852, 2], [0.7224933839084231, -0.6913778346234105, 0])
([161.40104620931967, 161.0404957203182, 2], [-0.7593826669002147, 0.6506442693296526, 0])
([255.09376167214808, 95.69330468938246, 2], [-0.6603776879440814, 0.7509336250732348, 0])
([163.62636155691493, 162.94057938720857, 2], [0.6406224211289828, -0.767856050016434, 0])
([98.6257587128758, 261.6066031707661, 2], [0.7303687983658284, -0.6830530128574619, 0])
([179.692144382324, 184.86529101592606, 2], [0.8654909410835788, -0.5009245760613679, 1])
([286.968873824044, 110.87948816766108, 2], [-0.675366923183985, 0.737481877112243, 0])
([202.5897894907935, 201.90363281094577, 2], [0.5023327987247492, -0.8646743660623695, 0])
([121.29288638581865, 321.80807831861546, 2], [0.7400665228404879, -0.6725336733359821, 0])
([208.05003248964834, 208.2730301415357, 2], [0.7784355722617752, -0.6277245095083374, 1])
([331.95022153252256, 124.81383864965152, 2], [-0.6740364009892272, 0.738698131946663, 0])
([228.69328375214184, 223.92380664310983, 2], [-0.5375529172591846, 0.8432300167487755, 1])
([370.2378861592252, 136.040426334904, 2], [-0.6950385352327717, 0.7189724852464683, 0])
([228.23375208365718, 223.48706065702544, 2], [0.6979403739543799, -0.7161558729804708, 0])
([135.24382751265443, 352.0973436429882, 2], [0.7549494072965548, -0.655783037614256, 0])
([229.49514017309656, 224.9273107273044, 2], [-0.7629008518249693, 0.6465154988743397, 0])
([369.36674095394125, 135.88765209311157, 2], [-0.686590363752672, 0.7270444775954037, 0])
([264.940988561116, 249.66960823240882, 2], [0.47938290914366205, -0.8776058491264512, 0])
([163.75796935676686, 411.2150544798873, 2], [0.6941059400485597, -0.7198728665461043, 0])
([281.88787438036894, 267.3208367768558, 2], [-0.7835563028520972, 0.6213207869215005, 0])
([173.16749103173973, 437.6593215804532, 2], [0.7029533042425092, -0.7112360030640592, 0])
([321.2522824869905, 319.73209032652755, 2], [-0.8915385882594622, 0.4529447489974081, 0])
([194.2795211940378, 515.1558268262186, 2], [0.725572868717735, -0.688145342337443, 0])
([323.13932906857264, 321.7374239493757, 2], [-0.7340225147980904, 0.6791251341023148, 0])
([197.4361395359122, 523.9059986479073, 2], [0.7107702598301889, -0.7034242231690102, 0])
([361.34753791194714, 373.1624555035159, 2], [-0.8720009734479887, 0.48950413921208075, 0])
([582.9117552212252, 225.9322220056447, 2], [-0.6898904315350202, 0.7239138018275544, 0])
([407.5056745295834, 409.0289494473179, 2], [0.5164573468190308, -0.8563129153041238, 0])
([651.7325672125348, 245.65664823832125, 2], [-0.6774599394698819, 0.7355596715518491, 0])
([432.9564278490351, 429.9008497035817, 2], [0.5900582471538895, -0.8073606783623287, 0])
([701.0617131160983, 261.22686926501035, 2], [-0.695319606125134, 0.7187006646288763, 0])
([447.3440088661485, 442.847581548747, 2], [0.6481567525377152, -0.7615069429360202, 0])
([266.83190596316285, 702.92358518678, 2], [0.7454535103630909, -0.6665576223308418, 0])
([451.2641689066311, 447.2746565367039, 2], [0.7580410462165235, -0.6522068477492079, 1])
([725.8399809232984, 270.0557452002693, 2], [-0.6856792951274403, 0.7279037740206714, 0])
([473.6997944018938, 466.29879721397657, 2], [-0.6156784801905318, 0.7879974676547361, 1])
([281.7177319565766, 737.6860035089984, 2], [0.7497226726649969, -0.6617521545805907, 0])
([503.96419185591856, 505.94645644660113, 2], [-0.8390708565366533, 0.5440221481804275, 0])
([800.4438632699255, 301.95971518360113, 2], [-0.6674789975751029, 0.7446286240778927, 0])
([604.4406347870522, 569.0614092317162, 2], [-0.40519957524143335, 0.914228256084968, 1])
([369.7028862356237, 927.634928298772, 2], [0.7092343454038997, -0.7049727961414552, 0])
([668.3131549414159, 646.9003612134239, 2], [0.8541579656314467, -0.5200136245795377, 1])
([397.7053284024656, 1024.11937781196, 2], [0.7488243808783105, -0.6627684713398903, 0])
([648.6630359511827, 626.741397929038, 2], [-0.7057693379068638, 0.7084416995565035, 0])
([398.7072516382851, 1026.6765371288059, 2], [0.7021393840802527, -0.7120395251131804, 0])
([737.7741035455238, 746.3102365046756, 2], [-0.8878493050514037, 0.46013434073076936, 0])
([1195.0642641831253, 453.64880970727813, 2], [-0.6958371454405107, 0.7181996011034827, 0])
([728.9929343149362, 737.4915614395081, 2], [0.7131114641705895, -0.7010506684031319, 0])
([434.23772381828866, 1168.8181855525227, 2], [0.747419767865612, -0.6643520833140472, 0])
([795.2627125783033, 833.4886802878111, 2], [-0.872946465391622, 0.4878160191714429, 0])
([473.5730773953228, 1320.5221395824015, 2], [0.7478444628200489, -0.6638739785752958, 0])
([798.8861339853067, 837.8110069756656, 2], [-0.7544028229236267, 0.6564117463641728, 0])
([1271.331155569876, 500.89729013048543, 2], [-0.6702780774286841, 0.7421100315441822, 0])
([868.7975372094967, 893.9376674061779, 2], [-0.5492479529891872, 0.8356594319082312, 1])
([525.9978565121716, 1442.0136781647166, 2], [0.7239630931040734, -0.6898387056574767, 0])
([956.4789872091598, 1015.5973086787519, 2], [-0.862676354077468, 0.5057563722936245, 0])
([571.7464820985217, 1615.8936524879157, 2], [0.7423576905975119, -0.6700037755197569, 0])
([994.2489549868302, 1064.3565628310696, 2], [0.7982315567758258, -0.6023507132620012, 1])
([1613.1891306305868, 648.0218766292284, 2], [-0.6982365444893704, 0.7158671161183083, 0])
([1105.2477251636838, 1158.4497108193998, 2], [-0.5455458253574058, 0.8380809939588816, 1])
([656.4476636006698, 1829.9373064679066, 2], [0.7516178654044334, -0.6595988056424017, 0])
([1118.7643362343595, 1175.0572707056547, 2], [-0.7691542701746387, 0.6390631492052402, 0])
([1818.5711764415712, 716.7146534708812, 2], [-0.7008992223611618, 0.7132603172008931, 0])
([1154.9426389702132, 1210.0891489710066, 2], [-0.654984191083745, 0.7556425804772864, 1])
([690.0314199563325, 1924.2655316755895, 2], [0.7430872406551969, -0.6691945552494023, 0])
([1166.4225494188724, 1223.7478486192142, 2], [0.7573565550861172, -0.6530015685035444, 1])
([1915.0266294320775, 753.9089164115951, 2], [-0.7152739383091874, 0.6988441837603465, 0])
([1184.9818593618074, 1243.046713237873, 2], [0.6924994803301949, -0.7214183735824934, 0])
([715.6425310600482, 1999.9043448702287, 2], [0.7275539381052144, -0.6860504844015444, 0])
([1244.8275053052591, 1317.7850297722505, 2], [-0.7986348078388863, 0.6018159550129467, 0])
([748.4795857395917, 2110.172177257141, 2], [0.7339109696825977, -0.6792456761581549, 0])
([1399.816840187784, 1567.1545907177838, 2], [-0.9032031958562811, 0.429213218569746, 0])
([2288.0506056436952, 961.1405311424705, 2], [-0.7088808917929335, 0.7053282081774804, 0])
([1389.0594830084237, 1554.8575124752986, 2], [0.7200105806181964, -0.6939630853279213, 0])
([2220.8264741249163, 933.5431356088878, 2], [-0.6769882908136076, 0.7359937867273545, 0])
([1350.7162240497005, 1513.0701248625955, 2], [0.7173720648253118, -0.6966902615999944, 0])
([2255.327025598958, 948.9772408102843, 2], [-0.7396120350161686, 0.6730334595391539, 0])
([1403.2379410869148, 1572.855315252508, 2], [0.6845769801038576, -0.7289405725516194, 0])
([2260.94752977324, 951.2091144894341, 2], [-0.6881678502275866, 0.7255515211982826, 0])
([1694.5258841975221, 1786.552224425342, 2], [-0.41604583716290494, 0.9093436431731503, 1])
([2745.6551802193917, 1086.280685213118, 2], [-0.6962687780724873, 0.7177811565382901, 0])
([1962.2611603690934, 1991.8573111108294, 2], [0.4846333876499293, -0.8747173712548263, 0])
([1190.652175114865, 3220.5202267218706, 2], [0.7207650441943819, -0.6931794508404521, 0])
([2152.459527403232, 2246.0735777924892, 2], [0.8542340902961086, -0.5198885639980744, 1])
([3442.3923689988114, 1348.9283698412528, 2], [-0.6774254363263865, 0.7355914478961845, 0])
([2082.3702164062524, 2174.0239808202123, 2], [0.725184964761181, -0.6885541132578649, 0])
([3327.0242452600937, 1304.477039206993, 2], [-0.6760057971987872, 0.7368963035282728, 0])
([2423.332229986846, 2416.3254896151884, 2], [-0.45724017315029736, 0.889343254349796, 1])
([1454.6706600400162, 3862.3273069481957, 2], [0.7362996451192467, -0.6766556233397246, 0])
([2348.433683054616, 2340.183543692785, 2], [-0.6910062927528834, 0.7228487416990613, 0])
([3813.286094413421, 1425.856229020502, 2], [-0.6993359201163833, 0.7147931664719324, 0])
([2403.21770844192, 2391.175560707576, 2], [0.6660674256110073, -0.7458915367128958, 0])
([1459.0515367645482, 3868.4616976870743, 2], [0.7199365055272678, -0.6940399325753428, 0])
([2728.5068229823178, 2872.4650163720494, 2], [0.9030808081850333, -0.4294706670866672, 1])
([4500.021415932682, 1777.9425514297723, 2], [-0.7218202159907814, 0.6920806136477324, 0])
([3472.6406710966544, 3381.534901671431, 2], [-0.37389873070081925, 0.9274695354459446, 1])
([2073.4241677588034, 5373.410221572404, 2], [0.7440178527521688, -0.6681597374775378, 0])
([3308.9624989961903, 3220.8435685683917, 2], [-0.6743636575509329, 0.7383993887961501, 0])
([2019.546066661884, 5238.904379820617, 2], [0.7123478865751243, -0.7018265373238274, 0])
([3446.6336426878283, 3369.699615927463, 2], [-0.7711569018050057, 0.6366451388320692, 0])
([2069.0139981005705, 5386.452981805171, 2], [0.736244550764027, -0.676715569105866, 0])
([3773.6586397564874, 3813.36103002232, 2], [0.8670205186128552, -0.4982724358263215, 1])
([2277.763772262261, 6131.639500934788, 2], [0.7283457921683042, -0.6852097540393931, 0])
([4286.002280377759, 4614.309857734335, 2], [-0.9120144852452684, 0.4101579923673414, 0])
([6762.9753911551, 2737.9938947656005, 2], [-0.6580254865452442, 0.75299565673176, 0])
([4062.297948377747, 4379.583513475626, 2], [0.7353620464740623, -0.6776744503118581, 0])
([6747.4521140942215, 2731.2082257053153, 2], [-0.7320467754094603, 0.6812543714447719, 0])
([4801.543973954224, 4996.045226370084, 2], [-0.49084444279330336, 0.8712472283909611, 1])
([7582.104213987096, 2966.4369822845038, 2], [-0.6590998958095479, 0.7520554017782486, 0])
([5311.937167400835, 5377.383520403252, 2], [-0.5133602043285849, 0.8581732346162478, 1])
([8568.172926853464, 3255.4484671509995, 2], [-0.6897495157524051, 0.7240480685143238, 0])
([5689.945165753341, 5695.571585579328, 2], [0.5905728482401205, -0.8069843312738804, 0])
([9109.38194284685, 3423.911507659647, 2], [-0.6789384234871553, 0.7341952173044826, 0])
([5628.229564524269, 5637.173827696672, 2], [0.6946719982757878, -0.7193266398594756, 0])
([8979.59773359844, 3378.1022891030257, 2], [-0.6739696423255129, 0.7387590413819787, 0])
([6889.331261130133, 6409.699442475923, 2], [0.38228686771992143, -0.9240436952703542, 0])
([4293.49199426891, 10639.88544021077, 2], [0.682212447403114, -0.7311540033455698, 0])
([7014.777257746512, 6522.5892512783075, 2], [-0.7082457925606468, 0.7059659321243066, 0])
([4305.059560849652, 10668.486744934791, 2], [0.704364096695503, -0.7098388685373098, 0])
([7614.193568985458, 7193.765662247235, 2], [0.8226580491773642, -0.5685364844261918, 1])
([4513.21308724046, 11337.301745102874, 2], [0.754536351051684, -0.656258253236948, 0])
([7776.829869378996, 7379.608224856472, 2], [-0.7850272821736546, 0.6194611902638012, 0])
([4683.1119308588695, 11836.37417295774, 2], [0.7317146576211141, -0.681611076657661, 0])
([8635.19709045943, 8546.50212164575, 2], [0.8827615860802549, -0.46982122359581907, 1])
([5218.7278407231515, 13760.565290376308, 2], [0.7265309396725245, -0.6871337524081892, 0])
([8869.524225583113, 8806.849022984177, 2], [0.765158551653445, -0.6438418989407276, 1])
([5326.854696869101, 14084.843509491751, 2], [0.7355727899410712, -0.6774456957559837, 0])
([9557.338485825216, 9704.59303631717, 2], [-0.8433249860892871, 0.5374039149815563, 0])
([5817.625647175903, 15742.414447341927, 2], [0.7161784496284714, -0.6979172073303243, 0])
([10086.681225163145, 10328.800520539726, 2], [0.7939491991970911, -0.6079841026657671, 1])
([16233.648922259643, 6239.821546835476, 2], [-0.6865357493217679, 0.7270960492969266, 0])
([10524.459357252661, 10717.795939648035, 2], [-0.6252411946774237, 0.7804315783451794, 1])
([17204.739480229127, 6574.075925159029, 2], [-0.7090599227051225, 0.7051482298165441, 0])
([12054.187981761186, 11917.5383535362, 2], [0.5132715779673336, -0.8582262447926673, 0])
([19600.02403998294, 7271.075195027705, 2], [-0.701320955333187, 0.7128456478162337, 0])
([11983.426811099082, 11847.879487804781, 2], [0.7098148999920001, -0.7043882507178458, 0])
([18961.10316812552, 7047.224783708342, 2], [-0.662002379667572, 0.7495017340303303, 0])
([13933.498337348232, 13112.23162108231, 2], [-0.4444853770772571, 0.8957861070392241, 1])
([8501.476210307535, 21321.497959773256, 2], [0.7127722463919202, -0.7013955551423291, 0])
([14914.945546259198, 14213.144971647867, 2], [0.8109734304191424, -0.5850829814258902, 1])
([9170.794499824733, 23290.754234518685, 2], [0.701640080122131, -0.7125315417342657, 0])
([15913.132500920126, 15297.310173045715, 2], [-0.7950992278638014, 0.6064793630869783, 0])
([25285.099020132337, 9133.116742821327, 2], [-0.668069570065289, 0.7440988170618066, 0])
([16321.36687793531, 15632.345425467549, 2], [0.6315255434315441, -0.7753550722046598, 0])
([25884.634299231155, 9317.329844521128, 2], [-0.6653340509505538, 0.746545779336891, 0])
([16436.967512080857, 15729.64114611562, 2], [-0.655151777827718, 0.75549728524276, 1])
([10019.011278590348, 25551.772007330957, 2], [0.7142040140946463, -0.6999375873969722, 0])
([18826.076737870757, 19169.30534458751, 2], [-0.9099922368217723, 0.4146252873669276, 0])
([29968.990083530418, 11463.94639312858, 2], [-0.6707380870022602, 0.7416942892085312, 0])
([21066.389199059675, 20822.590596758688, 2], [0.508527411781284, -0.8610458010274646, 0])
([12764.580705503262, 33617.445007486385, 2], [0.722796907444214, -0.6910605115249174, 0])
([24083.955710245646, 25453.488570659752, 2], [0.9159262209834818, -0.4013466802091654, 1])
([38299.31491095539, 15207.918307101545, 2], [-0.6692462163360235, 0.7430407135008932, 0])
([25293.275543789463, 26498.251212914012, 2], [0.5985647040022378, -0.8010744629076085, 0])
([15277.038442642715, 42637.49031122544, 2], [0.7273889875175165, -0.6862253717535094, 0])
([28018.540700466172, 30483.534535659575, 2], [-0.8750169230557757, 0.4840923304143568, 0])
([45375.3024801453, 18525.70858213203, 2], [-0.6955254430810154, 0.7185014669622861, 0])
([30725.303246272582, 32860.16235312516, 2], [0.5624800109292821, -0.8268108836396596, 0])
([48559.79778723613, 19525.623120746313, 2], [-0.6603351644511014, 0.750971018474972, 0])
([33672.43744064956, 35173.57933039048, 2], [0.528194256882866, -0.8491235640329133, 0])
([53176.52776717622, 20886.102114670808, 2], [-0.6592214205090763, 0.7519488804047757, 0])
([33398.63470722371, 34918.70886585869, 2], [0.6710004491534068, -0.7414569422669979, 0])
([20153.053663765597, 56128.62730829041, 2], [0.7287906707062155, -0.6847365612347456, 0])
([37331.44601162402, 40885.61225841318, 2], [-0.8893929339675194, 0.45714353217413856, 0])
([60153.246373330025, 24727.57554357536, 2], [-0.6882512077504006, 0.7254724495321064, 0])
([38292.920455198335, 41835.09425210656, 2], [-0.6515649061782613, 0.7585928901834721, 1])
([62176.022056598544, 25488.852467929664, 2], [-0.6992806245839812, 0.7148472620647275, 0])
([39045.82404638389, 42608.809136186515, 2], [0.6711900575420257, -0.7412853071906471, 0])
([63999.5453721237, 26205.6757588555, 2], [-0.7128933965226204, 0.701272418675112, 0])
([39424.60362709068, 43020.813089202886, 2], [0.6989654064966558, -0.7151554799628991, 0])
([64494.13961856686, 26406.72775329936, 2], [-0.7100718229822108, 0.7041292539063548, 0])
([48568.85747504089, 49704.57737706492, 2], [-0.4091365242248239, 0.9124731801785904, 1])
([78000.6308706902, 29967.22228286027, 2], [-0.683454243503565, 0.7299933541046586, 0])
([60068.998800228575, 56948.32816956957, 2], [-0.37686517461735997, 0.9262681254154365, 1])
([37021.867923610975, 93535.52299403043, 2], [0.6982429303026323, -0.7158608875210276, 0])
([63889.6710660245, 61000.5818508082, 2], [-0.7872050243322608, 0.6166913731081736, 0])
([101368.98985075088, 36372.223563178966, 2], [-0.66596176275382, 0.7459858782509391, 0])
([68073.77754691146, 64146.92436022383, 2], [0.5744453048158397, -0.8185429688019054, 0])
([41708.74642525491, 104747.52552831314, 2], [0.7067492178753516, -0.7074641637797485, 0])
([69668.76181085118, 65723.78799882343, 2], [-0.7401619711559204, 0.6724286255466689, 0])
([43091.15498606801, 108320.74777179283, 2], [0.6931201552146389, -0.7208220657244302, 0])
([76327.77059064362, 73199.65611470911, 2], [0.8248162851968457, -0.5654008274437486, 1])
([45842.37097530736, 117072.71245256068, 2], [0.7355263907219629, -0.677496072720368, 0])
([72477.77472424277, 69587.15859805245, 2], [-0.6608569987246075, 0.7505118435019558, 0])
([43003.62003478815, 109795.68315667957, 2], [0.7530805505230822, -0.6579283277256358, 0])
([68825.72535822119, 65985.0687126765, 2], [-0.6784897988842602, 0.734609823518578, 0])
([41942.729132555534, 107163.91553341951, 2], [0.7145271716710118, -0.6996076907409069, 0])
([79785.16137401295, 82730.54279757246, 2], [-0.9276997178119527, 0.37332724729334116, 0])
([48361.11391669445, 133616.67250295263, 2], [0.7222729806699241, -0.691608083667465, 0])
([90516.59120273704, 99397.13529272686, 2], [0.9043347796332246, -0.42682385868848405, 1])
([146164.356289525, 60237.929262350335, 2], [-0.6913373781087397, 0.7225320959166683, 0])
([89264.82388234495, 98044.13356549184, 2], [0.711427860640308, -0.7027591330639215, 0])
([53222.066456404, 155549.50700351142, 2], [0.7460672450629298, -0.6658706074337641, 0])
([92998.4681381021, 103121.60482546456, 2], [0.8051824254257397, -0.5930272015561538, 1])
([155329.9934553103, 64698.4521573024, 2], [-0.7400575763246086, 0.6725435180897563, 0])
([107563.66316810041, 116449.9242639242, 2], [-0.5301456406045518, 0.8479065984812179, 1])
([178149.3476782103, 72398.0420356477, 2], [-0.727896407512664, 0.6856871151845845, 0])
([118335.53240401129, 126687.73137673618, 2], [-0.5902038665737007, 0.8072542324952241, 1])
([190308.8629878197, 76480.61260342524, 2], [-0.6854594175367578, 0.7281108342211156, 0])
([140147.22709000707, 142452.0765992619, 2], [-0.4413995518578816, 0.897310668397329, 1])
([222385.01830311737, 84946.64369625755, 2], [-0.6661163995152809, 0.7458478010269914, 0])
([165830.35784026404, 159172.86146719827, 2], [-0.42335146054776895, 0.9059655296158187, 1])
([101903.01320527497, 260677.64097957057, 2], [0.7025114272185862, -0.7116724630244625, 0])
([186685.71036680925, 185998.35209999353, 2], [-0.8734147907526072, 0.4869770048930231, 0])
([113489.74788445815, 301316.95403096254, 2], [0.718049525131146, -0.6959920110597073, 0])
([183386.7244053553, 182728.05677938834, 2], [-0.692327226910045, 0.7215836825199465, 0])
([108759.64010673003, 288158.8078495034, 2], [0.7537459217079993, -0.6571659497482799, 0])
